manual_interval_id,predicted_interval_id,window_index,channel_index,channel,manual_start_seconds_in_recording,manual_end_seconds_in_recording,predicted_start_seconds_in_recording,predicted_end_seconds_in_recording,manual_duration_seconds,predicted_duration_seconds,overlap_seconds,union_seconds,interval_iou,interval_dice,start_error_seconds,end_error_seconds,center_error_seconds,duration_error_seconds,predicted_mean_probability,predicted_max_probability
manual_ground_truth_w0062_c32_i000,m3_improved_prediction_w0062_c32_i000,62,32,T7,310.0,314.944,310.008,315.696,4.944,5.688,4.9360000000000355,5.696000000000026,0.8665730337078674,0.9285176824680278,0.007999999999981355,0.7520000000000095,0.37999999999999545,0.7439999999999998,0.8891968727111816,0.9957484602928162
manual_ground_truth_w0062_c33_i000,m3_improved_prediction_w0062_c33_i000,62,33,T8,310.0,314.944,310.068,315.664,4.944,5.596,4.876000000000033,5.663999999999987,0.8608757062146971,0.9252371916508603,0.06799999999998363,0.7199999999999704,0.39400000000000546,0.6520000000000001,0.8884790539741516,0.9860374331474304
manual_ground_truth_w0062_c47_i000,m3_improved_prediction_w0062_c47_i001,62,47,P7,310.0,314.944,312.076,312.212,4.944,0.13600000000000012,0.13599999999996726,4.944000000000017,0.027508090614880014,0.05354330708660128,2.076000000000022,2.7320000000000277,0.32799999999997453,4.808,0.49605828523635864,0.6294321417808533
manual_ground_truth_w0062_c48_i000,m3_improved_prediction_w0062_c48_i000,62,48,P8,310.0,314.944,312.08,312.216,4.944,0.13600000000000012,0.1360000000000241,4.944000000000017,0.02750809061489151,0.05354330708662366,2.079999999999984,2.7280000000000086,0.32399999999995543,4.808,0.48854923248291016,0.6459723711013794
manual_ground_truth_w0068_c01_i000,m3_improved_prediction_w0068_c01_i031,68,1,Fp1,347.608,350.0,347.864,348.72,2.3920000000000003,0.8560000000000008,0.8560000000000514,2.391999999999996,0.35785953177259733,0.5270935960591447,0.2559999999999718,1.2799999999999727,0.5119999999999436,1.5359999999999996,0.8943582773208618,0.9488847255706787
manual_ground_truth_w0068_c02_i000,m3_improved_prediction_w0068_c02_i039,68,2,Fp2,347.608,350.0,347.856,348.728,2.3920000000000003,0.8719999999999999,0.8720000000000141,2.391999999999996,0.3645484949832841,0.5343137254902047,0.24799999999999045,1.2719999999999914,0.5119999999999436,1.5200000000000005,0.8737385869026184,0.9468768239021301
manual_ground_truth_w0068_c07_i000,m3_improved_prediction_w0068_c07_i018,68,7,Fz,347.608,350.0,348.876,349.316,2.3920000000000003,0.4400000000000013,0.4399999999999977,2.391999999999996,0.18394648829431376,0.31073446327683435,1.2679999999999723,0.6840000000000259,0.29200000000003,1.951999999999999,0.7389411330223083,0.9341617226600647
manual_ground_truth_w0068_c10_i000,m3_improved_prediction_w0068_c10_i013,68,10,F3,347.608,350.0,347.904,348.72,2.3920000000000003,0.8160000000000007,0.8160000000000309,2.391999999999996,0.3411371237458329,0.5087281795511414,0.29599999999999227,1.2799999999999727,0.4919999999999618,1.5759999999999996,0.8058707118034363,0.9490817189216614
manual_ground_truth_w0068_c11_i000,m3_improved_prediction_w0068_c11_i020,68,11,F4,347.608,350.0,348.864,349.316,2.3920000000000003,0.45199999999999996,0.4519999999999982,2.391999999999996,0.1889632107023407,0.3178621659634305,1.2559999999999718,0.6840000000000259,0.28600000000000136,1.9400000000000004,0.841733992099762,0.937693178653717
manual_ground_truth_w0068_c14_i000,m3_improved_prediction_w0068_c14_i039,68,14,F7,347.608,350.0,348.848,349.364,2.3920000000000003,0.516,0.5159999999999627,2.391999999999996,0.2157190635451353,0.3548830811554076,1.240000000000009,0.6360000000000241,0.3020000000000209,1.8760000000000003,0.8102611303329468,0.9417122602462769
manual_ground_truth_w0068_c15_i000,m3_improved_prediction_w0068_c15_i033,68,15,F8,347.608,350.0,348.856,349.352,2.3920000000000003,0.49600000000000044,0.4959999999999809,2.391999999999996,0.20735785953176494,0.34349030470912795,1.2479999999999905,0.6480000000000246,0.30000000000001137,1.896,0.7632275223731995,0.968482494354248
manual_ground_truth_w0068_c25_i000,m3_improved_prediction_w0068_c25_i003,68,25,Cz,347.608,350.0,347.904,348.244,2.3920000000000003,0.33999999999999986,0.34000000000003183,2.391999999999996,0.1421404682274383,0.24890190336751963,0.29599999999999227,1.7559999999999718,0.7299999999999613,2.0520000000000005,0.7944866418838501,0.9682695269584656
manual_ground_truth_w0068_c28_i000,m3_improved_prediction_w0068_c28_i003,68,28,C3,347.608,350.0,347.936,348.728,2.3920000000000003,0.7919999999999998,0.79200000000003,2.391999999999996,0.331103678929779,0.49748743718594846,0.32799999999997453,1.2719999999999914,0.47199999999998,1.6000000000000005,0.9465465545654297,0.9928832054138184
manual_ground_truth_w0068_c29_i000,m3_improved_prediction_w0068_c29_i005,68,29,C4,347.608,350.0,347.936,348.7,2.3920000000000003,0.7639999999999993,0.76400000000001,2.391999999999996,0.3193979933110415,0.484157160963251,0.32799999999997453,1.3000000000000114,0.48599999999999,1.628000000000001,0.9246030449867249,0.9894745349884033
manual_ground_truth_w0068_c32_i000,m3_improved_prediction_w0068_c32_i010,68,32,T7,347.608,350.0,347.948,348.744,2.3920000000000003,0.7959999999999994,0.7960000000000491,2.391999999999996,0.33277591973246257,0.4993726474278853,0.339999999999975,1.2559999999999718,0.45799999999997,1.596000000000001,0.892448365688324,0.9729108810424805
manual_ground_truth_w0068_c33_i000,m3_improved_prediction_w0068_c33_i015,68,33,T8,347.608,350.0,347.968,348.644,2.3920000000000003,0.6760000000000002,0.6759999999999877,2.391999999999996,0.2826086956521693,0.44067796610168686,0.36000000000001364,1.3559999999999945,0.4979999999999336,1.7160000000000002,0.850783109664917,0.9473276138305664
manual_ground_truth_w0069_c01_i000,m3_improved_prediction_w0069_c01_i007,69,1,Fp1,347.608,355.0,350.404,352.692,7.3919999999999995,2.2880000000000003,2.288000000000011,7.391999999999996,0.30952380952381114,0.472727272727275,2.7959999999999923,2.3079999999999927,0.2440000000000282,5.103999999999999,0.7961446046829224,0.9676134586334229
manual_ground_truth_w0069_c02_i000,m3_improved_prediction_w0069_c02_i007,69,2,Fp2,347.608,355.0,350.396,352.704,7.3919999999999995,2.308,2.3079999999999927,7.391999999999996,0.3122294372294364,0.47587628865979237,2.788000000000011,2.2959999999999923,0.24600000000003774,5.084,0.8015467524528503,0.9789061546325684
manual_ground_truth_w0069_c07_i000,m3_improved_prediction_w0069_c07_i012,69,7,Fz,347.608,355.0,349.748,352.444,7.3919999999999995,2.6959999999999997,2.6960000000000264,7.391999999999996,0.3647186147186185,0.5344964314036532,2.1399999999999864,2.555999999999983,0.20799999999997,4.696,0.8471820950508118,0.9767484664916992
manual_ground_truth_w0069_c10_i000,m3_improved_prediction_w0069_c10_i010,69,10,F3,347.608,355.0,349.752,354.556,7.3919999999999995,4.803999999999999,4.803999999999974,7.391999999999996,0.6498917748917716,0.7877992784519473,2.1440000000000055,0.4440000000000168,0.8500000000000227,2.588,0.8592953085899353,0.9847424030303955
manual_ground_truth_w0069_c11_i000,m3_improved_prediction_w0069_c11_i008,69,11,F4,347.608,355.0,349.748,354.58,7.3919999999999995,4.832,4.831999999999994,7.391999999999996,0.6536796536796532,0.7905759162303654,2.1399999999999864,0.4200000000000159,0.8600000000000136,2.5599999999999996,0.8739486336708069,0.9845481514930725
manual_ground_truth_w0069_c14_i000,m3_improved_prediction_w0069_c14_i004,69,14,F7,347.608,355.0,346.908,354.58,7.3919999999999995,7.672000000000001,6.97199999999998,8.091999999999985,0.8615916955017293,0.9256505576208152,0.6999999999999886,0.4200000000000159,0.5599999999999454,0.28000000000000114,0.90831059217453,0.9898666143417358
manual_ground_truth_w0069_c15_i000,m3_improved_prediction_w0069_c15_i023,69,15,F8,347.608,355.0,347.544,351.528,7.3919999999999995,3.9839999999999995,3.920000000000016,7.456000000000017,0.5257510729613744,0.6891701828410718,0.06400000000002137,3.47199999999998,1.7679999999999723,3.408,0.9013306498527527,0.9874908328056335
manual_ground_truth_w0069_c25_i000,m3_improved_prediction_w0069_c25_i000,69,25,Cz,347.608,355.0,347.928,348.476,7.3919999999999995,0.548,0.5480000000000018,7.391999999999996,0.07413419913419943,0.13803526448362768,0.3199999999999932,6.524000000000001,3.1019999999999754,6.843999999999999,0.7912204265594482,0.9934347867965698
manual_ground_truth_w0069_c28_i000,m3_improved_prediction_w0069_c28_i000,69,28,C3,347.608,355.0,347.956,348.696,7.3919999999999995,0.7400000000000002,0.7400000000000091,7.391999999999996,0.1001082251082264,0.18199704869650987,0.3480000000000132,6.303999999999974,2.977999999999952,6.651999999999999,0.9060847163200378,0.982032060623169
manual_ground_truth_w0069_c29_i000,m3_improved_prediction_w0069_c29_i000,69,29,C4,347.608,355.0,347.968,348.664,7.3919999999999995,0.6960000000000002,0.6959999999999695,7.391999999999996,0.09415584415584008,0.1721068249258085,0.36000000000001364,6.336000000000013,2.9879999999999427,6.696,0.8254813551902771,0.9682663083076477
manual_ground_truth_w0069_c32_i000,m3_improved_prediction_w0069_c32_i001,69,32,T7,347.608,355.0,347.976,348.696,7.3919999999999995,0.7200000000000002,0.7200000000000273,7.391999999999996,0.09740259740260115,0.17751479289941502,0.367999999999995,6.303999999999974,2.967999999999961,6.671999999999999,0.9196707606315613,0.9766550064086914
manual_ground_truth_w0069_c33_i000,m3_improved_prediction_w0069_c33_i000,69,33,T8,347.608,355.0,347.988,348.64,7.3919999999999995,0.6520000000000001,0.6519999999999868,7.391999999999996,0.08820346320346147,0.16210840377921104,0.37999999999999545,6.360000000000014,2.990000000000009,6.739999999999999,0.9064286947250366,0.9781848192214966
manual_ground_truth_w0070_c01_i000,m3_improved_prediction_w0070_c01_i015,70,1,Fp1,350.0,360.0,357.62,359.856,10.0,2.2359999999999998,2.23599999999999,10.0,0.223599999999999,0.3654789146779977,7.6200000000000045,0.14400000000000546,3.7379999999999995,7.764,0.7728106379508972,0.9510525465011597
manual_ground_truth_w0070_c02_i000,m3_improved_prediction_w0070_c02_i017,70,2,Fp2,350.0,360.0,357.616,359.86,10.0,2.2439999999999998,2.244000000000028,10.0,0.22440000000000282,0.3665468801045456,7.6159999999999854,0.13999999999998636,3.7379999999999995,7.756,0.7793373465538025,0.9639049172401428
manual_ground_truth_w0070_c07_i000,m3_improved_prediction_w0070_c07_i012,70,7,Fz,350.0,360.0,354.9,355.568,10.0,0.6679999999999993,0.6680000000000064,10.0,0.06680000000000064,0.12523434570678785,4.899999999999977,4.432000000000016,0.23399999999998045,9.332,0.7256869077682495,0.9402099847793579
manual_ground_truth_w0070_c10_i000,m3_improved_prediction_w0070_c10_i027,70,10,F3,350.0,360.0,358.704,359.348,10.0,0.6440000000000001,0.6440000000000055,10.0,0.06440000000000054,0.12100714017286837,8.704000000000008,0.6519999999999868,4.0260000000000105,9.356,0.7958722710609436,0.9508286714553833
manual_ground_truth_w0070_c11_i000,m3_improved_prediction_w0070_c11_i026,70,11,F4,350.0,360.0,358.692,359.34,10.0,0.6479999999999997,0.6479999999999677,10.0,0.06479999999999678,0.12171299774604953,8.692000000000007,0.660000000000025,4.015999999999963,9.352,0.7952197790145874,0.9509170651435852
manual_ground_truth_w0070_c14_i000,m3_improved_prediction_w0070_c14_i009,70,14,F7,350.0,360.0,354.892,355.456,10.0,0.5640000000000001,0.5640000000000214,10.0,0.056400000000002136,0.10677773570617595,4.891999999999996,4.543999999999983,0.17399999999997817,9.436,0.8515483736991882,0.9373020529747009
manual_ground_truth_w0070_c15_i000,m3_improved_prediction_w0070_c15_i019,70,15,F8,350.0,360.0,357.656,358.368,10.0,0.7120000000000006,0.7119999999999891,10.0,0.0711999999999989,0.1329350261389076,7.656000000000006,1.632000000000005,3.0120000000000005,9.288,0.8303793668746948,0.9758847951889038
manual_ground_truth_w0070_c25_i000,m3_improved_prediction_w0070_c25_i026,70,25,Cz,350.0,360.0,356.872,357.308,10.0,0.43599999999999994,0.4359999999999786,10.0,0.04359999999999786,0.08355691835952063,6.872000000000014,2.6920000000000073,2.090000000000032,9.564,0.8247912526130676,0.9623762965202332
manual_ground_truth_w0070_c28_i000,m3_improved_prediction_w0070_c28_i005,70,28,C3,350.0,360.0,352.828,353.364,10.0,0.536,0.5360000000000014,10.0,0.053600000000000134,0.10174639331814757,2.8279999999999745,6.636000000000024,1.9039999999999964,9.464,0.800079345703125,0.9744368195533752
manual_ground_truth_w0070_c29_i000,m3_improved_prediction_w0070_c29_i003,70,29,C4,350.0,360.0,352.84,353.344,10.0,0.504,0.5040000000000191,10.0,0.05040000000000191,0.0959634424980996,2.839999999999975,6.656000000000006,1.9080000000000155,9.496,0.8239219188690186,0.9695013165473938
manual_ground_truth_w0070_c32_i000,m3_improved_prediction_w0070_c32_i014,70,32,T7,350.0,360.0,357.656,358.412,10.0,0.7560000000000011,0.7559999999999718,10.0,0.07559999999999718,0.14057270360728372,7.656000000000006,1.5880000000000223,3.033999999999992,9.244,0.7598505020141602,0.9524757266044617
manual_ground_truth_w0070_c33_i000,m3_improved_prediction_w0070_c33_i005,70,33,T8,350.0,360.0,352.868,353.32,10.0,0.45199999999999996,0.4519999999999982,10.0,0.04519999999999982,0.0864906238040563,2.867999999999995,6.680000000000007,1.906000000000006,9.548,0.7092422246932983,0.899728536605835
manual_ground_truth_w0071_c01_i000,m3_improved_prediction_w0071_c01_i017,71,1,Fp1,355.0,365.0,362.732,365.0,10.0,2.268,2.2679999999999723,10.0,0.22679999999999723,0.3697424193022452,7.732000000000028,0.0,3.8659999999999854,7.732,0.812079668045044,0.9614930748939514
manual_ground_truth_w0071_c02_i000,m3_improved_prediction_w0071_c02_i018,71,2,Fp2,355.0,365.0,362.74,364.996,10.0,2.2560000000000002,2.255999999999972,10.0,0.2255999999999972,0.3681462140992121,7.740000000000009,0.004000000000019099,3.867999999999995,7.744,0.7933745980262756,0.954591691493988
manual_ground_truth_w0071_c07_i000,m3_improved_prediction_w0071_c07_i018,71,7,Fz,355.0,365.0,360.864,361.568,10.0,0.7039999999999997,0.7040000000000077,10.0,0.07040000000000077,0.1315396113602406,5.863999999999976,3.4320000000000164,1.2160000000000082,9.296,0.825569212436676,0.9591504335403442
manual_ground_truth_w0071_c10_i000,m3_improved_prediction_w0071_c10_i010,71,10,F3,355.0,365.0,359.584,362.276,10.0,2.692,2.6920000000000073,10.0,0.2692000000000007,0.42420422313268313,4.584000000000003,2.7239999999999895,0.9300000000000068,7.308,0.7846527099609375,0.963434636592865
manual_ground_truth_w0071_c11_i000,m3_improved_prediction_w0071_c11_i009,71,11,F4,355.0,365.0,359.568,362.32,10.0,2.7520000000000007,2.7520000000000095,10.0,0.27520000000000094,0.431618569636137,4.567999999999984,2.680000000000007,0.94399999999996,7.247999999999999,0.8161786794662476,0.9721974730491638
manual_ground_truth_w0071_c14_i000,m3_improved_prediction_w0071_c14_i014,71,14,F7,355.0,365.0,358.712,362.424,10.0,3.712,3.711999999999989,10.0,0.3711999999999989,0.5414235705950976,3.711999999999989,2.576000000000022,0.5679999999999836,6.288,0.8420854806900024,0.9721184968948364
manual_ground_truth_w0071_c15_i000,m3_improved_prediction_w0071_c15_i020,71,15,F8,355.0,365.0,359.508,360.42,10.0,0.9119999999999999,0.9120000000000346,10.0,0.09120000000000346,0.1671554252199477,4.507999999999981,4.579999999999984,0.036000000000001364,9.088000000000001,0.7252182364463806,0.9451749324798584
manual_ground_truth_w0071_c25_i000,m3_improved_prediction_w0071_c25_i019,71,25,Cz,355.0,365.0,363.008,363.304,10.0,0.29600000000000115,0.29599999999999227,10.0,0.029599999999999228,0.05749805749805599,8.007999999999981,1.6960000000000264,3.155999999999949,9.703999999999999,0.8287886381149292,0.9654974937438965
manual_ground_truth_w0071_c28_i000,m3_improved_prediction_w0071_c28_i009,71,28,C3,355.0,365.0,361.86,362.344,10.0,0.484,0.48399999999998045,10.0,0.04839999999999804,0.09233117130865709,6.860000000000014,2.656000000000006,2.1019999999999754,9.516,0.8344470858573914,0.9825984239578247
manual_ground_truth_w0071_c29_i000,m3_improved_prediction_w0071_c29_i014,71,29,C4,355.0,365.0,363.032,363.488,10.0,0.4559999999999995,0.4560000000000173,10.0,0.04560000000000173,0.08722264728385946,8.031999999999982,1.5120000000000005,3.259999999999991,9.544,0.8161734342575073,0.9830581545829773
manual_ground_truth_w0071_c32_i000,m3_improved_prediction_w0071_c32_i007,71,32,T7,355.0,365.0,357.676,358.428,10.0,0.7519999999999998,0.7520000000000095,10.0,0.07520000000000096,0.13988095238095416,2.6759999999999877,6.572000000000003,1.947999999999979,9.248000000000001,0.7501611709594727,0.9436971545219421
manual_ground_truth_w0071_c33_i000,m3_improved_prediction_w0071_c33_i005,71,33,T8,355.0,365.0,357.672,358.324,10.0,0.6519999999999997,0.6519999999999868,10.0,0.06519999999999868,0.1224183251971436,2.6720000000000255,6.675999999999988,2.0019999999999527,9.348,0.6909903287887573,0.9593023657798767
manual_ground_truth_w0072_c01_i000,m3_improved_prediction_w0072_c01_i004,72,1,Fp1,360.0,370.0,363.764,368.54,10.0,4.776,4.7760000000000105,10.0,0.477600000000001,0.6464537087168395,3.76400000000001,1.4599999999999795,1.1520000000000437,5.224,0.8712158203125,0.9677285552024841
manual_ground_truth_w0072_c02_i000,m3_improved_prediction_w0072_c02_i005,72,2,Fp2,360.0,370.0,363.76,368.548,10.0,4.788,4.788000000000011,10.0,0.4788000000000011,0.6475520692453355,3.759999999999991,1.4519999999999982,1.1539999999999964,5.212,0.8743695616722107,0.9776015281677246
manual_ground_truth_w0072_c07_i000,m3_improved_prediction_w0072_c07_i004,72,7,Fz,360.0,370.0,363.792,368.548,10.0,4.756,4.756000000000029,10.0,0.47560000000000285,0.6446191379777756,3.791999999999973,1.4519999999999982,1.169999999999959,5.244,0.867389976978302,0.9781405925750732
manual_ground_truth_w0072_c10_i000,m3_improved_prediction_w0072_c10_i006,72,10,F3,360.0,370.0,365.568,368.64,10.0,3.072000000000001,3.0720000000000027,10.0,0.30720000000000025,0.4700122399020812,5.567999999999984,1.3600000000000136,2.103999999999985,6.927999999999999,0.8839728832244873,0.9897298812866211
manual_ground_truth_w0072_c11_i000,m3_improved_prediction_w0072_c11_i006,72,11,F4,360.0,370.0,365.548,368.648,10.0,3.0999999999999996,3.1000000000000227,10.0,0.3100000000000023,0.4732824427480951,5.548000000000002,1.3519999999999754,2.098000000000013,6.9,0.8975704312324524,0.9795051217079163
manual_ground_truth_w0072_c14_i000,m3_improved_prediction_w0072_c14_i007,72,14,F7,360.0,370.0,365.588,369.964,10.0,4.376,4.375999999999976,10.0,0.43759999999999766,0.6087924318308258,5.588000000000022,0.036000000000001364,2.7760000000000105,5.624,0.9046220183372498,0.9929146766662598
manual_ground_truth_w0072_c15_i000,m3_improved_prediction_w0072_c15_i003,72,15,F8,360.0,370.0,361.832,363.264,10.0,1.4319999999999997,1.4320000000000164,10.0,0.14320000000000163,0.25052484254723867,1.8319999999999936,6.73599999999999,2.451999999999998,8.568,0.8786256313323975,0.9824140667915344
manual_ground_truth_w0072_c25_i000,m3_improved_prediction_w0072_c25_i007,72,25,Cz,360.0,370.0,361.86,362.324,10.0,0.46399999999999975,0.46399999999999864,10.0,0.046399999999999865,0.08868501529051961,1.8600000000000136,7.675999999999988,2.9080000000000155,9.536,0.8344714641571045,0.9768332242965698
manual_ground_truth_w0072_c28_i000,m3_improved_prediction_w0072_c28_i007,72,28,C3,360.0,370.0,365.968,366.416,10.0,0.4480000000000004,0.4479999999999791,10.0,0.04479999999999791,0.08575803981622876,5.968000000000018,3.584000000000003,1.1920000000000073,9.552,0.9177278876304626,0.9902350902557373
manual_ground_truth_w0072_c29_i000,m3_improved_prediction_w0072_c29_i005,72,29,C4,360.0,370.0,363.04,363.476,10.0,0.43599999999999994,0.4359999999999786,10.0,0.04359999999999786,0.08355691835952063,3.0400000000000205,6.524000000000001,1.7419999999999618,9.564,0.7922206521034241,0.9045674204826355
manual_ground_truth_w0072_c32_i000,m3_improved_prediction_w0072_c32_i002,72,32,T7,360.0,370.0,361.916,362.316,10.0,0.3999999999999999,0.39999999999997726,10.0,0.039999999999997725,0.07692307692307254,1.9159999999999968,7.684000000000026,2.8840000000000146,9.6,0.8585473895072937,0.9691883325576782
manual_ground_truth_w0072_c33_i000,m3_improved_prediction_w0072_c33_i001,72,33,T8,360.0,370.0,361.936,362.332,10.0,0.3959999999999999,0.396000000000015,10.0,0.0396000000000015,0.07618314736437379,1.9359999999999786,7.668000000000006,2.8659999999999854,9.604,0.8517542481422424,0.9736208319664001
manual_ground_truth_w0073_c01_i000,m3_improved_prediction_w0073_c01_i005,73,1,Fp1,365.0,375.0,366.712,371.76,10.0,5.048,5.048000000000002,10.0,0.5048000000000001,0.6709197235513027,1.711999999999989,3.240000000000009,0.76400000000001,4.952,0.8585618138313293,0.9689606428146362
manual_ground_truth_w0073_c02_i000,m3_improved_prediction_w0073_c02_i004,73,2,Fp2,365.0,375.0,366.64,371.728,10.0,5.088,5.088000000000022,10.0,0.5088000000000023,0.6744432661717951,1.6399999999999864,3.2719999999999914,0.8160000000000309,4.912,0.8644163608551025,0.9806342124938965
manual_ground_truth_w0073_c07_i000,m3_improved_prediction_w0073_c07_i007,73,7,Fz,365.0,375.0,368.812,371.464,10.0,2.6520000000000006,2.651999999999987,10.0,0.26519999999999866,0.41922225735061436,3.812000000000012,3.5360000000000014,0.13800000000003365,7.347999999999999,0.8518788814544678,0.9766976237297058
manual_ground_truth_w0073_c10_i000,m3_improved_prediction_w0073_c10_i005,73,10,F3,365.0,375.0,368.812,371.464,10.0,2.6520000000000006,2.651999999999987,10.0,0.26519999999999866,0.41922225735061436,3.812000000000012,3.5360000000000014,0.13800000000003365,7.347999999999999,0.8369402885437012,0.9823102355003357
manual_ground_truth_w0073_c11_i000,m3_improved_prediction_w0073_c11_i006,73,11,F4,365.0,375.0,368.824,371.484,10.0,2.66,2.659999999999968,10.0,0.2659999999999968,0.4202211690363299,3.8240000000000123,3.5160000000000196,0.15399999999999636,7.34,0.8472514748573303,0.9772462844848633
manual_ground_truth_w0073_c14_i000,m3_improved_prediction_w0073_c14_i008,73,14,F7,365.0,375.0,367.972,369.46,10.0,1.488,1.4879999999999995,10.0,0.14879999999999996,0.25905292479108627,2.97199999999998,5.5400000000000205,1.2839999999999918,8.512,0.804912269115448,0.9621040225028992
manual_ground_truth_w0073_c15_i000,m3_improved_prediction_w0073_c15_i027,73,15,F8,365.0,375.0,373.772,374.948,10.0,1.1760000000000002,1.1759999999999877,10.0,0.11759999999999877,0.21045096635647598,8.771999999999991,0.05200000000002092,4.360000000000014,8.824,0.8028515577316284,0.9687180519104004
manual_ground_truth_w0073_c25_i000,m3_improved_prediction_w0073_c25_i010,73,25,Cz,365.0,375.0,370.828,371.24,10.0,0.4119999999999999,0.41200000000003456,10.0,0.041200000000003456,0.07913945447561171,5.8279999999999745,3.759999999999991,1.0339999999999918,9.588000000000001,0.8155112266540527,0.9818713665008545
manual_ground_truth_w0073_c28_i000,m3_improved_prediction_w0073_c28_i001,73,28,C3,365.0,375.0,365.964,366.392,10.0,0.42799999999999994,0.42799999999999727,10.0,0.04279999999999973,0.08208668968162586,0.9639999999999986,8.608000000000004,3.8220000000000027,9.572,0.9138673543930054,0.9881097078323364
manual_ground_truth_w0073_c29_i000,m3_improved_prediction_w0073_c29_i015,73,29,C4,365.0,375.0,371.936,372.292,10.0,0.35599999999999987,0.35599999999999454,10.0,0.03559999999999945,0.06875241405948138,6.935999999999979,2.708000000000027,2.113999999999976,9.644,0.6931954622268677,0.8572729825973511
manual_ground_truth_w0073_c32_i000,m3_improved_prediction_w0073_c32_i013,73,32,T7,365.0,375.0,371.924,372.392,10.0,0.46799999999999997,0.46800000000001774,10.0,0.04680000000000177,0.08941536110050013,6.923999999999978,2.608000000000004,2.1580000000000155,9.532,0.8234689831733704,0.9544347524642944
manual_ground_truth_w0073_c33_i000,m3_improved_prediction_w0073_c33_i014,73,33,T8,365.0,375.0,373.132,373.692,10.0,0.5600000000000005,0.5600000000000023,10.0,0.05600000000000023,0.10606060606060648,8.132000000000005,1.3079999999999927,3.4120000000000346,9.44,0.6485382914543152,0.8682608008384705
manual_ground_truth_w0074_c01_i000,m3_improved_prediction_w0074_c01_i002,74,1,Fp1,370.0,380.0,371.52,372.68,10.0,1.1600000000000001,1.160000000000025,10.0,0.1160000000000025,0.2078853046595027,1.5199999999999818,7.319999999999993,2.8999999999999773,8.84,0.7474536895751953,0.965348482131958
manual_ground_truth_w0074_c02_i000,m3_improved_prediction_w0074_c02_i008,74,2,Fp2,370.0,380.0,375.928,377.716,10.0,1.7880000000000003,1.788000000000011,10.0,0.1788000000000011,0.3033593484899917,5.927999999999997,2.283999999999992,1.8220000000000027,8.212,0.832233726978302,0.9750460982322693
manual_ground_truth_w0074_c07_i000,m3_improved_prediction_w0074_c07_i016,74,7,Fz,370.0,380.0,376.936,377.612,10.0,0.6760000000000002,0.6760000000000446,10.0,0.06760000000000446,0.12663919070813873,6.935999999999979,2.387999999999977,2.274000000000001,9.324,0.8573299646377563,0.9686592221260071
manual_ground_truth_w0074_c10_i000,m3_improved_prediction_w0074_c10_i002,74,10,F3,370.0,380.0,371.524,372.408,10.0,0.8839999999999999,0.8840000000000146,10.0,0.08840000000000145,0.16244027930908023,1.524000000000001,7.5919999999999845,3.033999999999992,9.116,0.7884012460708618,0.9799184799194336
manual_ground_truth_w0074_c11_i000,m3_improved_prediction_w0074_c11_i002,74,11,F4,370.0,380.0,371.508,372.408,10.0,0.8999999999999999,0.9000000000000341,10.0,0.09000000000000341,0.16513761467890534,1.5079999999999814,7.5919999999999845,3.04200000000003,9.1,0.8050405383110046,0.9708104133605957
manual_ground_truth_w0074_c14_i000,m3_improved_prediction_w0074_c14_i020,74,14,F7,370.0,380.0,375.876,376.672,10.0,0.7959999999999994,0.7960000000000491,10.0,0.07960000000000492,0.14746202297148003,5.875999999999976,3.3279999999999745,1.274000000000001,9.204,0.8363347053527832,0.9670702219009399
manual_ground_truth_w0074_c15_i000,m3_improved_prediction_w0074_c15_i021,74,15,F8,370.0,380.0,378.896,379.672,10.0,0.7759999999999998,0.7760000000000105,10.0,0.07760000000000104,0.1440237564959188,8.896000000000015,0.32799999999997453,4.283999999999992,9.224,0.8269122242927551,0.9590569138526917
manual_ground_truth_w0074_c25_i000,m3_improved_prediction_w0074_c25_i012,74,25,Cz,370.0,380.0,377.1,377.5,10.0,0.40000000000000036,0.39999999999997726,10.0,0.039999999999997725,0.07692307692307254,7.100000000000023,2.5,2.3000000000000114,9.6,0.7389078736305237,0.9862338304519653
manual_ground_truth_w0074_c28_i000,m3_improved_prediction_w0074_c28_i014,74,28,C3,370.0,380.0,378.964,379.372,10.0,0.4079999999999995,0.40800000000001546,10.0,0.04080000000000154,0.07840122982321589,8.963999999999999,0.6279999999999859,4.168000000000006,9.592,0.6377778649330139,0.8242667317390442
manual_ground_truth_w0074_c29_i000,m3_improved_prediction_w0074_c29_i009,74,29,C4,370.0,380.0,379.02,379.388,10.0,0.3680000000000003,0.367999999999995,10.0,0.0367999999999995,0.07098765432098669,9.019999999999982,0.6120000000000232,4.203999999999951,9.632,0.6780714392662048,0.8771635293960571
manual_ground_truth_w0074_c32_i000,m3_improved_prediction_w0074_c32_i002,74,32,T7,370.0,380.0,370.772,371.328,10.0,0.556,0.5559999999999832,10.0,0.05559999999999832,0.10534293292913663,0.7719999999999914,8.672000000000025,3.9500000000000455,9.443999999999999,0.7565921545028687,0.9453186988830566
manual_ground_truth_w0074_c33_i000,m3_improved_prediction_w0074_c33_i021,74,33,T8,370.0,380.0,378.82,379.48,10.0,0.6600000000000001,0.660000000000025,10.0,0.0660000000000025,0.12382739212007973,8.819999999999993,0.5199999999999818,4.149999999999977,9.34,0.701093852519989,0.9488691687583923
